LICENSE_NBR,LIC_STATUS,BUSINESS_NAME,BUSINESS_NAME2,BUILDING,STREET,CITY,STATE,ZIP,SWC_TYPE,SWC_SQ_FT,SWC_TABLES,SWC_CHAIRS,DOHMH,LATITUDE,LONGITUDE,COMMUNITY_DISTRICT,CITY_COUNCIL_DISTRICT,CD_URL,APP_ID,APP_SWC_TYPE,APP_SQ_FT,APP_TABLES,APP_CHAIRS,APP_STATUS,APP_STATUS_DATE,EXPIRATION_DATE,APP_TOO_DATE,SUBMIT_DATE,INTAKE,INTAKE_DD,DPQA,SEND_PACKAGE_DD,CP,CP_DD,CB,CB_DD,HEARING,HEARING_DD,HEARING_PUBLIC,HEARING_PUBLIC_DD,CC,CC_DD,MOO,MOO_DD,ISSUANCE,ISSUANCE_DD
2082895-DCA,Active,PRIVE HOSPITALITY GROUP LLC,,626,10TH AVE,NEW YORK,NY,10036,Unenclosed,215,9,19,50075906,40.761077995609675,-73.99416301948955,104,3,http://www.nyc.gov/mcb4,238-2019-ASWC,Unenclosed,215,9,19,Application Review Completed,05/15/2019,04/15/2021,,01/09/2019,Ready For Review,01/09/2019,Approved,01/09/2019,,,Review Period Expired,03/06/2019,Recommendation Issued,03/06/2019,SWC Public Hearing,02/27/2019,Review Period Expired,03/27/2019,Approved,05/15/2019,Issued,05/15/2019
1190138-DCA,Active,PMC CORP.,THE ABBEY TAVERN,354,3RD AVE,NEW YORK,NY,10010,Enclosed,336,8,18,41091944,40.74079855171132,-73.98205052302322,106,2,http://cbsix.org,5714-2020-RSWC,Enclosed,336,8,18,Application Review Completed,06/12/2020,05/15/2022,,05/22/2020,Ready For Review,06/12/2020,Approved,,Proceed,06/12/2020,Review Period Expired,06/12/2020,Waived,06/12/2020,,,Approved,06/12/2020,Approved,06/12/2020,Issued,06/12/2020
2046897-DCA,Active,NY BROADWAY HOTEL OWNER LLC,ARTHOUSE HOTEL NEW YORK CITY,2178,BROADWAY,NEW YORK,NY,10024,Small Unenclosed,128,4,8,50054435,40.78207376953536,-73.98063475727058,107,6,http://www.nyc.gov/mcb7,19322-2019-RSWC,Small Unenclosed,128,4,8,Application Review Completed,09/26/2019,04/15/2021,,05/08/2019,Ready For Review,05/08/2019,Approved,05/08/2019,,,Review Period Expired,06/27/2019,Waived,06/27/2019,,,Review Period Expired,07/18/2019,,,Issued,09/26/2019
2085588-DCA,Active,DAIMYO GROUP LLC,,207,2ND AVE,NEW YORK,NY,10003,Unenclosed,141,4,8,,40.731700205521555,-73.98569361507407,103,2,http://www.nyc.gov/manhattancb3,2489-2019-ASWC,Unenclosed,141,4,8,Application Review Completed,07/05/2019,12/15/2021,,03/11/2019,Ready For Review,03/11/2019,Approved,03/12/2019,,,Recommend Approval,05/01/2019,Recommendation Issued,05/01/2019,SWC Public Hearing,05/01/2019,Review Period Expired,05/28/2019,Approved,07/05/2019,Issued,07/05/2019
2007743-DCA,Inactive,NYC BAGELS & COFFEE SHOP INC,NYC BAGELS & COFFEE  HOUSE,2908,23RD AVE,ASTORIA,NY,11105,Unenclosed,189,9,18,41719295,40.77471468385295,-73.91376684403583,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,26708-2018-RSWC,Unenclosed,189,9,18,Application Review Completed,05/17/2019,09/15/2020,,11/07/2018,Ready For Review,11/07/2018,Approved,11/08/2018,,,Recommend Approval,11/29/2018,Waived,11/29/2018,,,Review Period Expired,12/20/2018,Approved,05/17/2019,Issued,05/17/2019
2041110-DCA,Inactive,PRINCE COFFEE HOUSE CORP,,2306,ARTHUR AVE,BRONX,NY,10458,Unenclosed,761,17,56,50046567,40.8535933735781,-73.88909128838229,206,15,http://www.bronxmall.com/commboards/cd6.html,3687-2019-RSWC,Unenclosed,761,17,56,Application Review Completed,05/22/2019,12/15/2020,,01/24/2019,Ready For Review,01/24/2019,Approved,01/24/2019,,,Review Period Expired,03/13/2019,Waived,03/13/2019,,,Review Period Expired,04/03/2019,Approved,05/22/2019,Issued,05/22/2019
2005253-DCA,Inactive,KENNEDY ORGANICS LLC,CHARLIE BIRD,5,KING ST,NEW YORK,NY,10012,Unenclosed,614,19,38,50000161,40.72780625153998,-74.00282503021154,102,3,http://www.nyc.gov/manhattancb2,12235-2018-RSWC,Unenclosed,614,19,38,Application Review Completed,09/07/2018,09/15/2020,,09/04/2018,Issued Temp Op Letter,09/04/2018,Approved,,Pending Review,,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,09/07/2018
2032701-DCA,Inactive,305 BLEECKER FOOD MARKET LLC,SUPREME PROVISIONS,305,BLEECKER ST,NEW YORK,NY,10014,Enclosed,253,6,16,50057094,40.73268640171939,-74.00369842661199,102,3,http://www.nyc.gov/manhattancb2,20848-2019-RSWC,Enclosed,253,6,16,Pending Review,02/10/2020,08/10/2020,08/10/2020,05/28/2019,Ready For Review,05/28/2019,Issued Temp Op Letter,05/28/2019,Pending Review,05/28/2019,Pending Review,05/28/2019,Pending Review,,,,Pending Review,,Pending Review,,Pending Review,
2001325-DCA,Inactive,"OLIVER'S ASTORIA, LLC",OLIVER'S GASTROPUB,3719,BROADWAY,ASTORIA,NY,11103,Unenclosed,374,18,36,50003105,40.759614911802174,-73.9200672386495,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,29506-2019-RSWC,Unenclosed,374,18,36,Pending Review,01/24/2020,04/24/2020,04/24/2020,10/22/2019,Ready For Review,10/30/2019,Issued Temp Op Letter,11/26/2019,Pending Review,10/30/2019,Review Period Expired,01/24/2020,Waived,01/24/2020,,,Review Period Expired,02/14/2020,Pending Review,,Pending Review,
2034461-DCA,Inactive,PLANT BASED PIZZA NEW YORK LLC,00 + CO,65,2ND AVE,NEW YORK,NY,10003,Unenclosed,202,10,22,50046424,40.72618642555181,-73.98977169093801,103,2,http://www.nyc.gov/manhattancb3,32302-2018-RSWC,Unenclosed,202,10,22,Pending Review,08/14/2019,11/15/2019,11/15/2019,12/17/2018,Ready For Review,12/17/2018,Issued Temp Op Letter,12/21/2018,Pending Review,12/21/2018,Review Period Expired,02/13/2019,Waived,02/13/2019,,,Review Period Expired,03/06/2019,Pending Review,,Pending Review,
1022739-DCA,Inactive,TERMINUS RESTAURANT ASSOCIATES LLC,ORSAY RESTAURANT,1057,LEXINGTON AVE,NEW YORK,NY,10021,Enclosed,371,14,28,40716489,40.77238247483872,-73.96057112732764,108,4,http://www.cb8m.com/,6572-2018-RSWC,Enclosed,371,14,28,Pending Review,02/24/2020,08/24/2020,08/24/2020,04/12/2018,Ready For Review,04/16/2018,Issued Temp Op Letter,06/18/2018,Proceed Objections Cured,01/24/2020,Review Period Expired,01/24/2020,Waived,01/24/2020,,,Review Period Expired,02/14/2020,Pending Review,,Pending Review,
2047685-DCA,Active,MARTHA'S 263 BEDFORD AVE LLC,MARTHA'S COUNTRY BAKERY,263,BEDFORD AVE,BROOKLYN,NY,11211,Small Unenclosed,420,14,28,50051269,40.714852528013694,-73.96063041048292,301,34,http://www.nyc.gov/brooklyncb1,19354-2019-RSWC,Small Unenclosed,420,14,28,Application Review Completed,09/30/2019,04/15/2021,,05/08/2019,Ready For Review,05/08/2019,Approved,05/13/2019,,,Review Period Expired,06/27/2019,Waived,06/27/2019,,,Review Period Expired,07/18/2019,Approved,09/30/2019,Issued,09/30/2019
1469748-DCA,Inactive,GOOD VISION TASTE INC.,SIGNATURE & FABERGE,2007,EMMONS AVE,BROOKLYN,NY,11235,Unenclosed,623,32,64,50001013,40.584055919760814,-73.94812484714976,315,48,http://www.nyc.gov/brooklyncb15,3015-2020-RSWC,Unenclosed,623,32,64,Pending Review,05/28/2020,08/06/2020,08/06/2020,02/11/2020,Ready For Review,02/11/2020,Issued Temp Op Letter,02/11/2020,Pending Review,02/11/2020,Recommend Approval,03/19/2020,Pending Review,,SWC Public Hearing,04/01/2020,Pending Review,,Pending Review,,Pending Review,
2010322-DCA,Inactive,"ROMI BAKERY, INC.",GIAN PIERO BAKERY INC,4417,30TH AVE,ASTORIA,NY,11103,Unenclosed,168,8,14,40546650,40.762312070834604,-73.91130294999208,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,28459-2018-RSWC,Unenclosed,168,8,14,Application Review Completed,11/26/2018,12/15/2020,,11/20/2018,Ready For Review,11/26/2018,Approved,,Proceed,11/26/2018,Review Period Expired,11/26/2018,Waived,11/26/2018,,,Approved,11/26/2018,Approved,11/26/2018,Issued,11/26/2018
0976266-DCA,Active,"CAFE FOCACCIA, INC.",FELICE WINE BAR,1166,1ST AVE,NEW YORK,NY,10065,Unenclosed,290,9,18,40576150,40.7625257807537,-73.95962035527724,108,5,http://www.cb8m.com/,26500-2019-RSWC,Unenclosed,290,9,18,Application Review Completed,03/13/2020,09/15/2021,,09/12/2019,Ready For Review,09/12/2019,Approved,09/16/2019,,,Recommend Approval,10/31/2019,Waived,11/07/2019,,,Review Period Expired,11/28/2019,Approved,03/13/2020,Issued,03/13/2020
2074659-DCA,Inactive,"HH BOWEN, LLC",HARLEM HOOKAH,387,LENOX AVE,NEW YORK,NY,10027,Unenclosed,176,8,16,50038684,40.810645220854155,-73.94363497833244,110,9,http://www.nyc.gov/html/mancb10/html/home/home.shtml,9435-2018-ASWC,Unenclosed,176,8,16,Application Review Completed,03/25/2019,09/15/2020,,05/02/2018,Ready For Review,05/02/2018,Approved,05/02/2018,,,Review Period Expired,06/28/2018,Recommendation Issued,06/28/2018,SWC Public Hearing,06/20/2018,Review Period Expired,07/19/2018,Approved,03/25/2019,Issued,03/25/2019
1166759-DCA,Inactive,TK REST. CORP.,SQUARE DINER,33,LEONARD ST,NEW YORK,NY,10013,Unenclosed,316,15,31,41006719,40.718487601878536,-74.00729426874912,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,13460-2018-RSWC,Unenclosed,316,15,31,Application Review Completed,04/05/2019,09/15/2020,,09/17/2018,Ready For Review,09/17/2018,Approved,09/17/2018,,,Review Period Expired,11/14/2018,Waived,11/14/2018,,,Review Period Expired,12/05/2018,Approved,04/05/2019,Issued,04/05/2019
1456625-DCA,Active,51 KENT CAFE INC.,KENT ALE HOUSE,51,KENT AVE,BROOKLYN,NY,11249,Unenclosed,437,24,50,41635973,40.722326061374815,-73.95934166846052,301,33,http://www.nyc.gov/brooklyncb1,14092-2019-RSWC,Unenclosed,437,24,50,Application Review Completed,10/29/2019,04/15/2021,,03/14/2019,Ready For Review,03/14/2019,Approved,03/14/2019,,,Review Period Expired,05/07/2019,Waived,05/07/2019,,,Review Period Expired,05/28/2019,Approved,10/29/2019,Issued,10/29/2019
1469257-DCA,Inactive,BRASSERIE COGNAC EAST CORP.,,963,LEXINGTON AVE,NEW YORK,NY,10021,Unenclosed,260,9,22,50000972,40.769106052931484,-73.96297384652559,108,4,http://www.cb8m.com/,35836-2019-RSWC,Unenclosed,260,9,22,Pending Review,12/19/2019,03/19/2020,03/19/2020,12/19/2019,Ready For Review,12/19/2019,Under Review,12/19/2019,Pending Review,12/19/2019,Review Period Expired,02/19/2020,Waived,02/19/2020,,,Review Period Expired,03/11/2020,Pending Review,,Pending Review,
2087606-DCA,Active,CORNER 660 LLC,,446,PARK PL,BROOKLYN,NY,11238,Unenclosed,200,10,24,,40.67527095901933,-73.96283847584478,308,35,http://www.brooklyncb8.org/,4701-2019-ASWC,Unenclosed,200,10,24,Application Review Completed,03/11/2020,09/15/2021,,04/23/2019,Ready For Review,04/23/2019,Approved,04/26/2019,,,Recommend Approval,06/19/2019,Recommendation Issued,06/19/2019,SWC Public Hearing,06/12/2019,Review Period Expired,07/18/2019,Approved,03/11/2020,Issued,03/11/2020
1420812-DCA,Inactive,SIX LOUNGE LLC,HARLEM FOOD BAR,2100,FREDERICK DOUGLASS BLVD,NEW YORK,NY,10026,Unenclosed,261,11,22,41642375,40.802853031063144,-73.95650038621442,110,9,http://www.nyc.gov/html/mancb10/html/home/home.shtml,6680-2019-RSWC,Unenclosed,261,11,22,Pending Review,02/24/2020,03/24/2020,03/24/2020,02/07/2019,Ready For Review,02/07/2019,Issued Temp Op Letter,02/07/2019,Pending Review,02/07/2019,Review Period Expired,03/27/2019,Waived,03/27/2019,,,Review Period Expired,04/17/2019,Pending Review,,Pending Review,
0918358-DCA,Inactive,RESTAURANT 597 INC.,BUS STOP,597,HUDSON ST,NEW YORK,NY,10014,Unenclosed,297,10,20,40400155,40.73702027286546,-74.0059575604891,102,3,http://www.nyc.gov/manhattancb2,30872-2018-RSWC,Unenclosed,297,10,20,Application Review Completed,04/02/2019,12/15/2020,,12/06/2018,Ready For Review,12/06/2018,Approved,12/06/2018,,,Review Period Expired,01/24/2019,Waived,01/24/2019,,,Review Period Expired,02/14/2019,Approved,04/02/2019,Issued,04/02/2019
2081201-DCA,Active,BOXERS WASHINGTON HEIGHTS LLC,BOXERS,3820,BROADWAY,NEW YORK,NY,10032,Unenclosed,569,24,48,,40.835331222391154,-73.9436646574622,112,7,http://www.nyc.gov/html/mancb12/html/home/home.shtml,17114-2018-ASWC,Unenclosed,569,24,48,Application Review Completed,03/19/2019,04/15/2021,,11/07/2018,Ready For Review,11/07/2018,Approved,11/07/2018,,,Review Period Expired,01/09/2019,Recommendation Issued,01/09/2019,SWC Public Hearing,12/26/2018,Review Period Expired,02/14/2019,,,Issued,03/19/2019
2075842-DCA,Inactive,339 SEVENTH AVENUE BAKERY LLC,,339,7TH AVE,NEW YORK,NY,10001,Unenclosed,339,15,30,50077672,40.74740908943814,-73.99289745161718,105,3,http://www.cb5.org,10437-2018-ASWC,Unenclosed,339,15,30,Application Review Completed,10/10/2018,12/15/2020,,06/15/2018,Ready For Review,05/21/2018,Approved,05/22/2018,,,Recommend Approval,07/18/2018,Recommendation Issued,07/18/2018,SWC Public Hearing,07/11/2018,Review Period Expired,08/08/2018,Approved,10/10/2018,Issued,10/10/2018
1464672-DCA,Inactive,PIO PIO OCHO INC.,,604,10TH AVE,NEW YORK,NY,10036,Unenclosed,181,8,16,41624530,40.76061140867345,-73.9945601311014,104,3,http://www.nyc.gov/mcb4,2459-2020-RSWC,Unenclosed,181,8,16,Pending Review,03/12/2020,06/12/2020,06/12/2020,02/03/2020,Ready For Review,02/03/2020,Issued Temp Op Letter,02/04/2020,Pending Review,02/04/2020,Review Period Expired,03/26/2020,Waived,03/26/2020,,,Review Period Expired,04/16/2020,Pending Review,,Pending Review,
1418616-DCA,Inactive,"PEDRO'S BAR & RESTAURANT, INC.",,73,JAY ST,BROOKLYN,NY,11201,Unenclosed,280,7,13,41619116,40.70252076796531,-73.98659070435116,302,33,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,15357-2014-RSWC,Unenclosed,280,7,13,Pending Review,12/27/2019,03/27/2020,03/27/2020,01/16/2019,Ready For Review,09/16/2014,Issued Temp Op Letter,09/19/2016,Pending Review,09/16/2014,Review Period Expired,11/09/2016,Pending Review,11/09/2016,SWC Public Hearing,,Pending Review,,Pending Review,,Pending Review,
1218332-DCA,Inactive,UPPER WEST REST. CORP.,FRED'S,476,AMSTERDAM AVE,NEW YORK,NY,10024,Unenclosed,504,22,44,40592566,40.78563569805884,-73.97666152156812,107,6,http://www.nyc.gov/mcb7,3097-2019-RSWC,Unenclosed,504,22,44,Application Review Completed,08/01/2019,12/15/2020,,01/22/2019,Ready For Review,01/22/2019,Approved,01/22/2019,,,Review Period Expired,03/13/2019,Waived,03/13/2019,,,Review Period Expired,04/03/2019,Approved,08/01/2019,Issued,08/01/2019
2007742-DCA,Inactive,NITEHAWK BROOKLYN LLC,NITEHAWK CINEMA/ LO-RES,136,METROPOLITAN AVE,BROOKLYN,NY,11249,Unenclosed,266,14,28,41591414,40.715984000249605,-73.96251997637962,301,34,http://www.nyc.gov/brooklyncb1,35740-2019-RSWC,Unenclosed,266,14,28,Pending Review,03/10/2020,04/10/2020,04/10/2020,12/18/2019,Ready For Review,12/18/2019,Issued Temp Op Letter,,Pending Review,12/18/2019,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Pending Review,
2086166-DCA,Active,BARREL 1005 CORP,CHATEAU 49,924,2ND AVE,NEW YORK,NY,10022,Unenclosed,289,16,32,50079610,40.754214788725896,-73.96875353427556,106,4,http://cbsix.org,195-2019-ASWC,Unenclosed,289,16,32,Application Review Completed,07/15/2019,09/15/2021,,02/21/2019,Ready For Review,01/14/2019,Approved,04/05/2019,,,Review Period Expired,05/29/2019,Recommendation Issued,05/29/2019,SWC Public Hearing,05/22/2019,Review Period Expired,06/19/2019,Approved,07/15/2019,Issued,07/15/2019
0949696-DCA,Inactive,"THREE DECKER RESTAURANT, LTD.",THREE DECKER RESTAURANT,1746,2ND AVE,NEW YORK,NY,10128,Enclosed,414,14,28,40401821,40.7808456021953,-73.94934726322934,108,5,http://www.cb8m.com/,6574-2020-RSWC,Enclosed,414,14,28,Pending Review,06/19/2020,07/18/2020,07/18/2020,06/18/2020,Ready For Review,06/19/2020,Issued Temp Op Letter,,Pending Review,06/19/2020,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Pending Review,
2084768-DCA,Active,"CHANGE YOUR LIFE, LLC",,9,E 16TH ST,NEW YORK,NY,10003,Unenclosed,105,7,13,50088801,40.737151894966075,-73.99196756156628,105,2,http://www.cb5.org,1652-2019-ASWC,Unenclosed,105,7,13,Application Review Completed,08/06/2019,12/15/2021,,02/19/2019,Ready For Review,02/19/2019,Approved,02/19/2019,,,Recommend Approval,04/17/2019,Recommendation Issued,04/17/2019,SWC Public Hearing,04/10/2019,Review Period Expired,05/08/2019,Approved,06/12/2019,Issued,08/06/2019
1305734-DCA,Inactive,POLLOS MARIO WOODHAVEN CORP.,,6320,WOODHAVEN BLVD,REGO PARK,NY,11374,Enclosed,412,10,40,41379215,40.723727252250114,-73.86907881889725,405,30,http://www.nyc.gov/html/qnscb5/html/home/home.shtml,6549-2020-RSWC,Enclosed,412,10,40,Pending Review,06/18/2020,07/18/2020,07/18/2020,06/18/2020,Ready For Review,06/18/2020,Issued Temp Op Letter,,Pending Review,06/18/2020,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Pending Review,
1466561-DCA,Active,"CMH BBQ HOLDINGS, LLC",,103,2ND AVE,NEW YORK,NY,10003,Unenclosed,247,11,21,41704296,40.72763280567833,-73.98863496548103,103,2,http://www.nyc.gov/manhattancb3,17851-2019-RSWC,Unenclosed,247,11,21,Application Review Completed,12/26/2019,04/15/2021,,05/07/2019,Ready For Review,04/15/2019,Approved,05/29/2019,,,Review Period Expired,07/23/2019,Waived,07/23/2019,,,Review Period Expired,08/13/2019,Approved,12/26/2019,Issued,12/26/2019
1469750-DCA,Inactive,BUBBYS MP LLC,BUBBYS HIGHLINE,71,GANSEVOORT ST,NEW YORK,NY,10014,Unenclosed,727,33,70,50001451,40.73959474998052,-74.00765743903395,102,3,http://www.nyc.gov/manhattancb2,35191-2019-RSWC,Unenclosed,727,33,70,Pending Review,05/29/2020,06/29/2020,06/29/2020,12/12/2019,Ready For Review,12/12/2019,Issued Temp Op Letter,12/13/2019,Pending Review,12/13/2019,Review Period Expired,02/13/2020,Waived,02/13/2020,,,Review Period Expired,03/05/2020,Pending Review,,Pending Review,
2042118-DCA,Inactive,"ARTIO RESTAURANT, LLC",UPPER EAST CAFE,1048,3RD AVE,NEW YORK,NY,10065,Small Unenclosed,321,7,14,50042937,40.76325231237483,-73.96552928394314,108,4,http://www.cb8m.com/,32346-2018-RSWC,Small Unenclosed,321,7,14,Application Review Completed,05/09/2019,12/15/2020,,12/17/2018,Ready For Review,12/17/2018,Approved,12/18/2018,,,Recommend Approval,01/25/2019,Waived,02/06/2019,,,Review Period Expired,02/27/2019,Approved,05/09/2019,Issued,05/09/2019
1215467-DCA,Active,"60 SWEET THING, INC.",REDEMPTION,1003,2ND AVE,NEW YORK,NY,10022,Unenclosed,380,15,35,41087519,40.75695636191044,-73.9672145858816,106,4,http://cbsix.org,18712-2019-RSWC,Unenclosed,380,15,35,Application Review Completed,10/16/2019,04/15/2021,,04/26/2019,Ready For Review,04/26/2019,Approved,04/26/2019,,,Recommend Approval,06/04/2019,Waived,06/14/2019,,,Review Period Expired,07/05/2019,Approved,10/16/2019,Issued,10/16/2019
1459574-DCA,Inactive,NOISETTE CAFE INC.,NOISETTE,2421,STEINWAY ST,ASTORIA,NY,11103,Unenclosed,212,11,27,41696014,40.76869077444403,-73.91120059019649,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,3021-2020-RSWC,Unenclosed,212,11,27,Pending Review,03/11/2020,04/11/2020,04/11/2020,02/11/2020,Ready For Review,02/12/2020,Issued Temp Op Letter,02/12/2020,Pending Review,02/12/2020,Pending Review,02/12/2020,Pending Review,,SWC Public Hearing,04/01/2020,Pending Review,,Pending Review,,Pending Review,
2074690-DCA,Inactive,ROJITA MANAGEMENT LLC,BORU BORU,774,AMSTERDAM AVE,NEW YORK,NY,10025,Unenclosed,277,7,22,50073156,40.795397074166495,-73.96965155624997,107,7,http://www.nyc.gov/mcb7,9089-2018-ASWC,Unenclosed,277,7,22,Application Review Completed,09/06/2018,12/15/2020,,04/26/2018,Ready For Review,04/27/2018,Approved,04/27/2018,,,Recommend Approval,06/28/2018,Recommendation Issued,06/28/2018,SWC Public Hearing,06/13/2018,Review Period Expired,07/19/2018,Approved,09/06/2018,Issued,09/06/2018
0852766-DCA,Active,LAMARCA INC.,LAMARCA CHEESE SHOP,161,E 22ND ST,NEW YORK,NY,10010,Enclosed,142,5,10,40887926,40.73837250138306,-73.98416577462577,106,2,http://cbsix.org,10795-2014-RSWC,Enclosed,142,5,10,Application Review Completed,05/12/2020,04/30/2020,04/30/2020,05/30/2017,Ready For Review,05/07/2014,Process Completed,05/16/2014,Proceed,04/22/2020,Recommend Approval,04/22/2020,Recommendation Issued,04/22/2020,SWC Public Hearing,06/10/2020,,,,,,
1391390-DCA,Inactive,SALERNITANI LTD,SAN MATTEO PIZZERIA ESPRESSO BAR,1739,2ND AVE,NEW YORK,NY,10128,Unenclosed,107,8,16,41519432,40.78044794020174,-73.95009139255063,108,5,http://www.cb8m.com/,34400-2019-RSWC,Unenclosed,107,8,16,Pending Review,02/25/2020,03/19/2020,03/19/2020,12/04/2019,Ready For Review,12/04/2019,Issued Temp Op Letter,12/04/2019,Pending Review,12/04/2019,Review Period Expired,01/24/2020,Waived,01/24/2020,,,Review Period Expired,02/14/2020,Pending Review,,Pending Review,
1075763-DCA,Inactive,"BROADWAY & 166TH, L.L.C.",DALLAS BBQ,3956,BROADWAY,NEW YORK,NY,10032,Enclosed,411,19,48,40752294,40.83924088467218,-73.94057498989062,112,10,http://www.nyc.gov/html/mancb12/html/home/home.shtml,19120-2019-RSWC,Enclosed,411,19,48,Pending Review,12/24/2019,05/31/2020,05/31/2020,05/02/2019,Ready For Review,05/02/2019,Issued Temp Op Letter,05/02/2019,Proceed,01/24/2020,Review Period Expired,01/24/2020,Waived,01/24/2020,,,Review Period Expired,02/14/2020,Pending Review,,Pending Review,
2087609-DCA,Active,MOSS CAFE LLC,,3260,JOHNSON AVE,BRONX,NY,10463,Unenclosed,66,2,4,50036454,40.88501081366635,-73.90988432786483,208,11,http://www.nyc.gov/bronxcb8,2669-2019-ASWC,Unenclosed,66,2,4,Application Review Completed,08/08/2019,09/15/2021,,03/14/2019,Ready For Review,03/14/2019,Approved,03/14/2019,,,Recommend Approval,05/15/2019,Recommendation Issued,05/15/2019,SWC Public Hearing,05/01/2019,Review Period Expired,07/18/2019,Approved,08/08/2019,Issued,08/08/2019
1159248-DCA,Inactive,"675 HUDSON VAULT, LLC",DOS CAMINOS,675,HUDSON ST,NEW YORK,NY,10014,Unenclosed,1300,48,135,41376950,40.74037164457616,-74.00535882636731,102,3,http://www.nyc.gov/manhattancb2,30913-2018-RSWC,Unenclosed,1300,48,135,Application Review Completed,06/14/2019,12/15/2020,,12/06/2018,Ready For Review,12/06/2018,Approved,12/13/2018,,,Recommend Approval,01/29/2019,Waived,02/06/2019,,,Review Period Expired,02/27/2019,Approved,06/14/2019,Issued,06/14/2019
2089529-DCA,Active,CAJUN PROJECT LLC,,141,BROADWAY,BROOKLYN,NY,11211,Small Unenclosed,109,4,10,41718493,40.710535953933956,-73.96347168659935,301,34,http://www.nyc.gov/brooklyncb1,1194-2019-ASWC,Small Unenclosed,109,4,10,Application Review Completed,12/17/2019,09/15/2021,,02/06/2019,Ready For Review,02/07/2019,Approved,06/26/2019,,,Recommend Approval,08/21/2019,Recommendation Issued,08/21/2019,SWC Public Hearing,08/14/2019,Review Period Expired,09/11/2019,Approved,11/08/2019,Issued,12/17/2019
2075388-DCA,Inactive,"GREEN 84, LLC",GREEN KITCHEN,1619,2ND AVE,NEW YORK,NY,10028,Unenclosed,356,14,28,50077890,40.77678210551257,-73.95278043461938,108,5,http://www.cb8m.com/,9800-2018-ASWC,Unenclosed,356,14,28,Application Review Completed,10/02/2018,12/15/2020,,05/08/2018,Ready For Review,05/08/2018,Approved,05/09/2018,Pending Review,05/09/2018,Recommend Approval,07/11/2018,Recommendation Issued,07/11/2018,SWC Public Hearing,06/27/2018,Review Period Expired,08/01/2018,Pending Review,08/01/2018,Issued,10/02/2018
2041100-DCA,Inactive,ASTORIA CRAFT LLC,ASTORIA CRAFT,1801,26TH RD,ASTORIA,NY,11102,Unenclosed,328,11,31,50036222,40.77332955989922,-73.92709471530506,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,23055-2018-RSWC,Unenclosed,328,11,31,Application Review Completed,04/02/2019,12/15/2020,,10/25/2018,Ready For Review,11/14/2018,Approved,11/14/2018,,,Review Period Expired,01/10/2019,Waived,01/10/2019,,,Review Period Expired,01/31/2019,Approved,04/02/2019,Issued,04/02/2019
1190933-DCA,Inactive,"BY THE GLASS, INC. UVA",,1486,2ND AVE,NEW YORK,NY,10075,Unenclosed,135,8,16,41084188,40.77215562424212,-73.95566839276158,108,5,http://www.cb8m.com/,11584-2018-RSWC,Unenclosed,135,8,16,Application Review Completed,04/08/2019,09/15/2020,,08/22/2018,Ready For Review,08/22/2018,Approved,08/23/2018,,,Review Period Expired,10/18/2018,Waived,10/18/2018,,,Review Period Expired,12/22/2018,Approved,04/08/2019,Issued,04/08/2019
1412892-DCA,Inactive,120 U REST. LLC,TORTARIA,94,UNIVERSITY PL,NEW YORK,NY,10003,Enclosed,292,12,24,41618840,40.73388021640585,-73.99299992567805,102,2,http://www.nyc.gov/manhattancb2,19105-2019-RSWC,Enclosed,292,12,24,Pending Review,09/23/2019,03/31/2020,03/31/2020,05/06/2019,Ready For Review,05/02/2019,Issued Temp Op Letter,05/09/2019,Proceed,04/17/2020,Review Period Expired,04/17/2020,Waived,04/17/2020,,,Review Period Expired,05/08/2020,Pending Review,,Pending Review,
2071753-DCA,Inactive,JOE & THE JUICE NEW YORK LLC,JOE & THE JUICE,343,AMSTERDAM AVE,NEW YORK,NY,10024,Unenclosed,174,4,8,50073861,40.78125563541041,-73.97946146795502,107,6,http://www.nyc.gov/mcb7,5121-2018-ASWC,Unenclosed,174,4,8,Application Review Completed,11/07/2018,09/15/2020,,03/15/2018,Ready For Review,03/16/2018,Approved,03/16/2018,,,Review Period Expired,05/06/2018,Recommendation Issued,05/24/2018,SWC Public Hearing,05/02/2018,Review Period Expired,06/14/2018,Approved,11/07/2018,Issued,11/07/2018
